video,frame,Nose_x,Nose_y,Nose_s,LShoulder_x,LShoulder_y,LShoulder_s,RShoulder_x,RShoulder_y,RShoulder_s,LElbow_x,LElbow_y,LElbow_s,RElbow_x,RElbow_y,RElbow_s,LWrist_x,LWrist_y,LWrist_s,RWrist_x,RWrist_y,RWrist_s,LHip_x,LHip_y,LHip_s,RHip_x,RHip_y,RHip_s,LKnee_x,LKnee_y,LKnee_s,RKnee_x,RKnee_y,RKnee_s,LAnkle_x,LAnkle_y,LAnkle_s,RAnkle_x,RAnkle_y,RAnkle_s,label
Prison_Fall_13.mp4,134,0.389856786,0.931689858,0.827345848,0.412942737,0.863287091,0.87558794,0.443723977,0.959050834,0.798571408,0.451419294,0.808564842,0.731024921,0.48989585,0.972731411,0.585422277,0.474505216,0.76752311,0.834124863,0.543762982,0.986411989,0.718878448,0.512981772,0.822245359,0.527977169,0.52067709,0.876967669,0.498334795,0.566848934,0.753842533,0.470606863,0.589934945,0.835925937,0.619734347,0.651497424,0.794884264,0.376865,0.651497424,0.794884264,0.595790625,1
Prison_Fall_13.mp4,135,0.389856786,0.930671275,0.842050016,0.412942737,0.862268507,0.863518775,0.443723977,0.95803231,0.798237383,0.451419294,0.807546318,0.731967509,0.497591168,0.971712947,0.572864532,0.474505216,0.766504645,0.843537092,0.543762982,0.985393405,0.699483037,0.52067709,0.821226835,0.553505659,0.52067709,0.875949085,0.517552555,0.574544251,0.752824068,0.486527294,0.589934945,0.834907413,0.610308826,0.651497424,0.79386574,0.399995953,0.651497424,0.79386574,0.667383969,1
Prison_Fall_13.mp4,136,0.398281246,0.929901659,0.605445683,0.41361329,0.861759245,0.753540039,0.444277346,0.957158506,0.714357793,0.444277346,0.807245374,0.684966624,0.497939467,0.970786989,0.571594536,0.474941403,0.766359985,0.820948541,0.543935537,0.984415472,0.659776628,0.520937502,0.834502339,0.474050164,0.520937502,0.861759245,0.51132077,0.566933572,0.752731502,0.461146265,0.589931607,0.834502339,0.600154102,0.65125972,0.793616891,0.342004895,0.65125972,0.793616891,0.747178257,1
Prison_Fall_13.mp4,137,0.391090482,0.92836231,0.792567611,0.413912743,0.860740781,0.88015449,0.436735034,0.955410898,0.800878584,0.451949865,0.806643486,0.690168083,0.489986956,0.968935132,0.595300138,0.474772125,0.766070604,0.876658678,0.543238878,0.982459426,0.727232814,0.512809217,0.820167899,0.536272109,0.520416677,0.874265015,0.548773825,0.57366854,0.75254631,0.536360025,0.58888346,0.833692133,0.64492166,0.657350242,0.793119252,0.339324564,0.657350242,0.793119252,0.708977818,1
Prison_Fall_13.mp4,138,0.40015623,0.928859949,0.696689546,0.415253937,0.861759245,0.811823606,0.437900394,0.955700219,0.785297215,0.445449233,0.808078766,0.659655273,0.490742207,0.969120264,0.634987295,0.475644529,0.767818332,0.828019381,0.54358393,0.982540429,0.718588471,0.513388693,0.821498871,0.492786497,0.520937502,0.861759245,0.538002431,0.566230476,0.740978062,0.541938603,0.581328094,0.834918976,0.630700946,0.649267554,0.794658601,0.199616984,0.649267554,0.794658601,0.791547298,1
Prison_Fall_13.mp4,139,0.39901039,0.928697944,0.754623652,0.41418618,0.861250043,0.866712213,0.436949849,0.955677032,0.802881479,0.452125639,0.807291687,0.682692349,0.490065098,0.969166636,0.626196384,0.474889308,0.766822934,0.890756905,0.543180287,0.9826563,0.730380118,0.520416677,0.820781291,0.512476861,0.528004527,0.874739587,0.533514798,0.573531866,0.739843786,0.534950674,0.588707626,0.834270835,0.589030623,0.656998694,0.793802083,0.300862521,0.656998694,0.793802083,0.753688753,1
Prison_Fall_13.mp4,140,0.399427086,0.929120362,0.686894774,0.414583325,0.861759245,0.82203728,0.437317699,0.956064761,0.772303164,0.444895834,0.807870388,0.673288941,0.490364581,0.96953702,0.63038522,0.475208312,0.76745373,0.821841419,0.543411434,0.98300916,0.724619269,0.513098955,0.821342587,0.485550106,0.52067709,0.861759245,0.508438647,0.566145837,0.753981471,0.482812434,0.581302047,0.834814847,0.600235343,0.649505198,0.794398189,0.276121914,0.649505198,0.794398189,0.746664166,1
Prison_Fall_13.mp4,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,143,0.39336589,0.92707175,0.849531054,0.415924489,0.860231459,0.885185063,0.438483089,0.967175841,0.833002448,0.446002603,0.806759238,0.682874501,0.491119802,0.967175841,0.592813075,0.476080745,0.766655087,0.890504658,0.543756485,0.993911982,0.75183475,0.506158888,0.833495378,0.507046103,0.528717458,0.873599529,0.560592115,0.573834598,0.739918947,0.604315996,0.581354141,0.833495378,0.611430585,0.649029911,0.793391168,0.322077543,0.656549454,0.793391168,0.73911792,1
Prison_Fall_13.mp4,144,0.393697917,0.925370395,0.815270066,0.416197926,0.858703732,0.873033166,0.438697904,0.965370357,0.840336204,0.446197927,0.80537039,0.666676283,0.491197944,0.965370357,0.618305087,0.476197898,0.765370429,0.883189738,0.543697894,0.992036939,0.727334917,0.506197929,0.818703711,0.530576348,0.521197915,0.872037053,0.594721675,0.573697925,0.738703668,0.639026225,0.58869797,0.832037091,0.699179113,0.656197846,0.79203707,0.235007629,0.656197846,0.79203707,0.784274697,1
Prison_Fall_13.mp4,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,149,0.394788414,0.929010391,0.763758361,0.417141944,0.86277777,0.865277708,0.439495444,0.955503464,0.811856031,0.454397798,0.796545148,0.66736728,0.491653651,0.96875,0.603379905,0.476751298,0.756805599,0.821501672,0.543811798,0.981996417,0.711857677,0.514007151,0.82303822,0.534131169,0.521458328,0.876024306,0.586397052,0.566165328,0.743559062,0.626213133,0.588518918,0.82303822,0.720910013,0.648128271,0.796545148,0.188239142,0.648128271,0.796545148,0.807477593,1
Prison_Fall_13.mp4,150,0.394267589,0.929519713,0.740855217,0.416621119,0.863287091,0.818528116,0.438974589,0.956012666,0.789892733,0.446425796,0.810301006,0.635856092,0.491132826,0.969259202,0.634958625,0.476230472,0.757314801,0.778770924,0.543290973,0.982505739,0.735691547,0.506035149,0.823547423,0.503924668,0.520937502,0.863287091,0.559253871,0.565644503,0.744068265,0.595852494,0.587998092,0.823547423,0.707478166,0.647607446,0.79705441,0.184533879,0.655058563,0.79705441,0.774411976,1
Prison_Fall_13.mp4,151,0.394693971,0.928923607,0.739253402,0.417018235,0.86277777,0.854332149,0.439342439,0.95538193,0.80805248,0.44678387,0.809861064,0.663603127,0.491432279,0.968611062,0.622052848,0.476549476,0.770173669,0.818881691,0.54352206,0.981840253,0.742684484,0.513756514,0.823090315,0.518046021,0.521197915,0.876006901,0.571524501,0.565846264,0.743715286,0.624177992,0.588170469,0.823090315,0.693582833,0.6477018,0.796631932,0.191116542,0.6477018,0.796631932,0.7863639,1
Prison_Fall_13.mp4,152,0.395026058,0.928749979,0.825422704,0.417291671,0.86277777,0.869203627,0.439557284,0.955138803,0.814937115,0.446979165,0.810000002,0.651975095,0.491510421,0.968333244,0.592136919,0.476666659,0.757222235,0.80090636,0.543463528,0.981527686,0.731626272,0.513776064,0.823194444,0.554386199,0.521197915,0.875972211,0.599082887,0.573150992,0.744027793,0.608118594,0.587994754,0.823194444,0.703591943,0.647369742,0.796805561,0.220220909,0.647369742,0.796805561,0.792088866,1
Prison_Fall_13.mp4,153,0.395026058,0.927731514,0.815349877,0.417291671,0.861759245,0.860838473,0.439557284,0.96731478,0.812017143,0.446979165,0.808981478,0.691604078,0.491510421,0.96731478,0.58065635,0.476666659,0.769398153,0.814783871,0.543463528,0.980509222,0.771615446,0.506354153,0.82217592,0.556579828,0.521197915,0.874953687,0.599932373,0.565729141,0.743009269,0.674629927,0.587994754,0.82217592,0.713451445,0.647369742,0.795787036,0.237224281,0.654791653,0.795787036,0.78331089,1
Prison_Fall_13.mp4,154,0.394931644,0.927135468,0.798063099,0.409755856,0.861250043,0.842324436,0.439404309,0.966666639,0.840672255,0.446816415,0.808541715,0.685765386,0.491289049,0.966666639,0.626921117,0.476464838,0.769010484,0.860907197,0.54317379,0.993020713,0.772229314,0.506113291,0.821718812,0.501635849,0.520937502,0.861250043,0.563704669,0.565410078,0.742656291,0.683567345,0.580234349,0.834895849,0.673791528,0.654355407,0.795364618,0.161592051,0.654355407,0.795364618,0.830366492,1
Prison_Fall_13.mp4,155,0.395358086,0.927557886,0.764033079,0.417565137,0.861759245,0.834644437,0.439772129,0.967036963,0.8250072,0.447174489,0.809120417,0.657458067,0.491588563,0.967036963,0.601519167,0.476783842,0.756481469,0.802742183,0.543404877,0.993356407,0.767503738,0.513795555,0.822280109,0.519349039,0.521197915,0.874918997,0.593853235,0.565611959,0.743321776,0.622353971,0.58781904,0.822280109,0.713442564,0.654440045,0.795960665,0.20654121,0.654440045,0.795960665,0.813065469,1
Prison_Fall_13.mp4,156,0.394693971,0.92739588,0.74239409,0.417018235,0.861250043,0.827494442,0.439342439,0.953854144,0.818164229,0.44678387,0.808333337,0.648578346,0.491432279,0.967083275,0.643285573,0.476549476,0.768645823,0.859487474,0.54352206,0.993541598,0.763203204,0.506315053,0.821562529,0.522482574,0.521197915,0.874479175,0.560708702,0.565846264,0.74218756,0.653598666,0.580729187,0.83479166,0.706022859,0.6477018,0.795104206,0.210274905,0.655143201,0.795104206,0.814012885,1
Prison_Fall_13.mp4,157,0.394931644,0.92764467,0.790542781,0.417167962,0.861759245,0.866238117,0.439404309,0.967175841,0.816027284,0.446816415,0.809050977,0.668638468,0.491289049,0.967175841,0.603923917,0.476464838,0.769519687,0.838576257,0.54317379,0.993530035,0.758723676,0.513525367,0.822228014,0.498604417,0.520937502,0.874936342,0.571995735,0.565410078,0.743165553,0.613999307,0.587646484,0.822228014,0.712578773,0.654355407,0.79587388,0.199004516,0.654355407,0.79587388,0.8095662,1
Prison_Fall_13.mp4,158,0.394693971,0.927905083,0.773704946,0.417018235,0.861759245,0.852335155,0.439342439,0.954363346,0.80037564,0.44678387,0.808842599,0.685990512,0.491432279,0.967592597,0.557211518,0.476549476,0.755925953,0.835474789,0.54352206,0.980821729,0.716247797,0.506315053,0.822071791,0.514655113,0.521197915,0.874988437,0.563515306,0.565846264,0.742696762,0.620701969,0.588170469,0.822071791,0.693273902,0.6477018,0.795613408,0.18464838,0.6477018,0.795613408,0.793974817,1
Prison_Fall_13.mp4,159,0.394931644,0.927135468,0.77654469,0.409755856,0.861250043,0.824391127,0.439404309,0.966666639,0.833427966,0.446816415,0.808541715,0.685280621,0.491289049,0.966666639,0.63763392,0.476464838,0.769010484,0.853421748,0.54317379,0.993020713,0.785202861,0.506113291,0.821718812,0.494502634,0.520937502,0.861250043,0.580460191,0.565410078,0.742656291,0.677679777,0.587646484,0.821718812,0.686224818,0.654355407,0.795364618,0.170474738,0.654355407,0.795364618,0.822088838,1
Prison_Fall_13.mp4,160,0.395026058,0.927731514,0.833347023,0.417291671,0.861759245,0.86899972,0.439557284,0.96731478,0.804192841,0.446979165,0.808981478,0.682440698,0.491510421,0.96731478,0.560393095,0.476666659,0.756203711,0.818837047,0.543463528,0.980509222,0.744479358,0.506354153,0.82217592,0.551301897,0.521197915,0.874953687,0.597326696,0.565729141,0.743009269,0.667235732,0.587994754,0.82217592,0.7241081,0.647369742,0.795787036,0.208557233,0.647369742,0.795787036,0.783309162,1
Prison_Fall_13.mp4,161,0.395026058,0.928749979,0.807270885,0.417291671,0.86277777,0.856172144,0.439557284,0.955138803,0.80870831,0.446979165,0.810000002,0.657060862,0.491510421,0.968333244,0.594007909,0.476666659,0.757222235,0.790257633,0.543463528,0.981527686,0.745466352,0.513776064,0.823194444,0.550400019,0.521197915,0.875972211,0.604037046,0.573150992,0.744027793,0.624910891,0.587994754,0.823194444,0.685322523,0.654791653,0.783611119,0.184211582,0.647369742,0.796805561,0.801688671,1
Prison_Fall_13.mp4,162,0.396022141,0.928229153,0.820602834,0.41074869,0.86277777,0.830808342,0.440201819,0.954409659,0.840291381,0.447565109,0.810416698,0.649442077,0.491744787,0.967499912,0.60060066,0.477018237,0.77114588,0.792996824,0.543287694,0.980590284,0.765202999,0.513834655,0.823506951,0.539334536,0.528561175,0.875868142,0.619324625,0.565377533,0.744965315,0.660791695,0.587467432,0.823506951,0.701203465,0.653736949,0.784236133,0.152218863,0.653736949,0.797326386,0.821030498,1
Prison_Fall_13.mp4,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_13.mp4,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,1,0.719186842,0.279528916,0.011982636,0.698657572,0.328190982,0.767392457,0.760245383,0.364687502,0.647082806,0.684971273,0.291694432,0.317937851,0.767088532,0.462011606,0.446611166,0.705500603,0.255197942,0.34948957,0.760245383,0.510673642,0.450829357,0.698657572,0.486342579,0.477889001,0.726029932,0.498508096,0.412218779,0.691814423,0.559335589,0.506216049,0.726029932,0.583666682,0.438262731,0.684971273,0.632328689,0.527230859,0.719186842,0.680990696,0.405915916,1
Prison_Fall_14.mp4,2,0.719193995,0.267643511,0.005273812,0.698643267,0.328534722,0.892250299,0.76029557,0.365069449,0.8523525,0.684942663,0.291999996,0.419152409,0.76029557,0.474673569,0.656063259,0.70549351,0.255465269,0.491430074,0.76029557,0.511208296,0.373942286,0.691792905,0.486851841,0.696994424,0.73289454,0.499030113,0.661353409,0.684942663,0.559921324,0.649863183,0.726044238,0.584277749,0.607513249,0.684942663,0.632990718,0.745672345,0.719193995,0.681703627,0.730949521,1
Prison_Fall_14.mp4,3,0.718913376,0.266854167,0.015778437,0.698423147,0.327565968,0.824279726,0.759893835,0.376135409,0.748867214,0.684763014,0.278996527,0.278991222,0.759893835,0.485416681,0.588876963,0.705253243,0.254711807,0.324801862,0.759893835,0.509701371,0.23897855,0.691593051,0.485416681,0.649965703,0.725743473,0.497558981,0.592907667,0.684763014,0.558270812,0.600714028,0.725743473,0.582555532,0.577032387,0.677932918,0.631124973,0.715241015,0.718913376,0.679694474,0.703987002,1
Prison_Fall_14.mp4,4,0.725309908,0.239490762,0.033938039,0.698335886,0.323409766,0.784398496,0.759027362,0.371363431,0.732531905,0.684848905,0.275456041,0.308969796,0.759027362,0.479259282,0.486611724,0.705079377,0.251479208,0.391770273,0.752283871,0.515224576,0.392250329,0.691592395,0.479259282,0.527300417,0.718566358,0.491247714,0.50910455,0.684848905,0.55118984,0.434071988,0.718566358,0.587155163,0.467520535,0.678105414,0.635108829,0.433220416,0.718566358,0.683062494,0.489290714,1
Prison_Fall_14.mp4,5,0.723917961,0.242523164,0.024975203,0.696602821,0.327503473,0.796065032,0.758061826,0.376063675,0.720127165,0.682945251,0.27894333,0.285546333,0.758061826,0.485324085,0.529903412,0.710260391,0.242523164,0.313740402,0.751233041,0.509604156,0.275181532,0.689774096,0.485324085,0.604660273,0.723917961,0.49746415,0.548090637,0.682945251,0.570304394,0.469159752,0.723917961,0.582444489,0.487588465,0.682945251,0.643144727,0.577386081,0.717089117,0.679564893,0.61507076,1
Prison_Fall_14.mp4,6,0.716552019,0.266166687,0.015339446,0.69611454,0.326722234,0.84934777,0.757427096,0.375166684,0.792622507,0.682489514,0.278277814,0.335448742,0.757427096,0.496277809,0.56063962,0.709739566,0.241944462,0.324923098,0.750614524,0.508388877,0.200675607,0.682489514,0.484166682,0.640645981,0.723364592,0.496277809,0.652162552,0.682489514,0.556833386,0.570795536,0.723364592,0.581055582,0.56386441,0.675677061,0.641611159,0.690080404,0.716552019,0.690055549,0.742786527,1
Prison_Fall_14.mp4,7,0.708437502,0.273725718,0.012595347,0.6950351,0.321378499,0.870980084,0.755345643,0.38094449,0.789669394,0.674931586,0.285638899,0.318133593,0.755345643,0.500076413,0.602837145,0.701736331,0.261812538,0.359937489,0.748644531,0.523902833,0.312929153,0.681632817,0.476250023,0.694997966,0.721839845,0.500076413,0.66328007,0.681632817,0.559642375,0.558461845,0.721839845,0.583468795,0.583780229,0.681632817,0.643034756,0.726185381,0.721839845,0.678774357,0.828152537,1
Prison_Fall_14.mp4,8,0.706354141,0.290972233,0.028768098,0.699527979,0.327378482,0.806294143,0.754137337,0.388055563,0.768046796,0.679049432,0.278836817,0.193941236,0.754137337,0.509409785,0.559512615,0.706354141,0.254565984,0.23262839,0.747311175,0.521545112,0.306687325,0.679049432,0.485138893,0.696614504,0.713180304,0.497274339,0.686995089,0.679049432,0.557951391,0.616283834,0.720006526,0.582222223,0.641330004,0.679049432,0.655034721,0.76054287,0.720006526,0.691441,0.804642975,1
Prison_Fall_14.mp4,9,0.707916617,0.284805566,0.031061489,0.694553375,0.320441008,0.873183191,0.754688144,0.391711861,0.785357594,0.681190133,0.284805566,0.43504262,0.754688144,0.510496557,0.627933085,0.701234996,0.261048645,0.631725132,0.754688144,0.522375047,0.342537284,0.674508393,0.474861145,0.71309042,0.714598298,0.498618066,0.64786607,0.674508393,0.558010459,0.649225712,0.714598298,0.58176738,0.533294559,0.674508393,0.641159773,0.800542533,0.714598298,0.676795185,0.81565392,1
Prison_Fall_14.mp4,10,0.708697915,0.282833368,0.02020219,0.69542706,0.33001852,0.81993103,0.748510361,0.389000028,0.789420247,0.675520837,0.282833368,0.486945987,0.748510361,0.518759251,0.686745346,0.702062488,0.259240746,0.750082374,0.748510361,0.506962955,0.330728203,0.66888541,0.483370364,0.668460608,0.708697915,0.495166689,0.619532406,0.675520837,0.554148197,0.684965551,0.715333283,0.577740788,0.513358831,0.675520837,0.648518562,0.802938938,0.715333283,0.683907449,0.88944602,1
Prison_Fall_14.mp4,11,0.719140649,0.261481494,0.075077288,0.692369759,0.320972234,0.791648448,0.745911419,0.404259264,0.778884292,0.685677111,0.273379624,0.464029759,0.745911419,0.523240745,0.629324973,0.705755174,0.261481494,0.68842864,0.745911419,0.523240745,0.212044016,0.665598929,0.475648165,0.674329042,0.705755174,0.499444455,0.617820621,0.672291636,0.547037005,0.599881172,0.719140649,0.558935225,0.589416742,0.672291636,0.642222285,0.793814719,0.719140649,0.677916706,0.864460111,1
Prison_Fall_14.mp4,12,0.715800107,0.262067169,0.223104924,0.695677042,0.33361578,0.762682259,0.749338508,0.405164391,0.751574099,0.675554037,0.285916716,0.464763194,0.749338508,0.524412096,0.601815283,0.70238477,0.262067169,0.501705766,0.749338508,0.524412096,0.211856723,0.662138641,0.464788258,0.723190367,0.70238477,0.488637745,0.644334137,0.668846309,0.548261583,0.640384138,0.715800107,0.560186386,0.614957809,0.675554037,0.64365977,0.777917385,0.715800107,0.679434061,0.871328712,1
Prison_Fall_14.mp4,13,0.725244761,0.279500008,0.067556649,0.692458332,0.326129645,0.846157849,0.744916677,0.407731473,0.765426338,0.685900986,0.279500008,0.494359404,0.744916677,0.524305582,0.640109718,0.705572903,0.267842621,0.617992222,0.744916677,0.535962999,0.470110536,0.659671843,0.477675945,0.68813169,0.705572903,0.500990748,0.6236009,0.672786474,0.559277773,0.563308656,0.712130249,0.582592607,0.661246121,0.672786474,0.652537048,0.815116167,0.712130249,0.675851882,0.867839694,1
Prison_Fall_14.mp4,14,0.725072861,0.28242594,0.135688663,0.692572892,0.340203702,0.816035271,0.744572878,0.421092629,0.755657136,0.67957288,0.28242594,0.394494414,0.744572878,0.525092542,0.640315473,0.712072909,0.270870388,0.526390016,0.744572878,0.536648154,0.532528937,0.653572917,0.478870422,0.676940203,0.699072897,0.501981497,0.565390766,0.666572869,0.559759319,0.635561526,0.712072909,0.582870364,0.620132923,0.673072875,0.652203679,0.819305778,0.712072909,0.675314844,0.867078781,1
Prison_Fall_14.mp4,15,0.726656199,0.272666663,0.14110525,0.693687439,0.343000025,0.841928244,0.739843726,0.425055593,0.745849311,0.680499971,0.28438893,0.251846015,0.74643743,0.542277753,0.586103857,0.706874967,0.28438893,0.427582979,0.739843726,0.542277753,0.413102895,0.654124975,0.483666658,0.63179791,0.693687439,0.507111132,0.561670899,0.667312503,0.565722287,0.586652398,0.706874967,0.577444434,0.545208752,0.673906207,0.647777796,0.799978614,0.71346873,0.682944477,0.863611996,1
Prison_Fall_14.mp4,16,0.725289047,0.287629664,0.072321117,0.69329679,0.344504654,0.784738481,0.738085926,0.424129665,0.726101339,0.68689841,0.299004674,0.351832926,0.744484305,0.549254656,0.565085471,0.712492168,0.287629664,0.48408559,0.738085926,0.549254656,0.451810926,0.648507774,0.481004626,0.629994512,0.69329679,0.515129626,0.459682763,0.667703092,0.560629666,0.655733287,0.706093729,0.583379686,0.556506753,0.674101532,0.640254676,0.83128792,0.712492168,0.685754657,0.785739422,1
Prison_Fall_14.mp4,17,0.724838495,0.288351864,0.038980886,0.686307251,0.356851846,0.783980131,0.737682283,0.425351888,0.694048107,0.686307251,0.299768507,0.318423331,0.737682283,0.562351882,0.651700914,0.705572903,0.288351864,0.498605847,0.737682283,0.550935209,0.324813366,0.654197872,0.482435226,0.489768177,0.69915098,0.516685188,0.33523488,0.667041659,0.562351882,0.666711867,0.705572903,0.58518517,0.450940192,0.673463523,0.642268538,0.822809339,0.711994767,0.676518559,0.689827621,1
Prison_Fall_14.mp4,18,0.717671812,0.300902754,0.126757383,0.684820294,0.347624987,0.813411832,0.73081243,0.441069424,0.717884421,0.691390634,0.300902754,0.214239225,0.73738277,0.569555581,0.606054127,0.711101532,0.300902754,0.287626415,0.73738277,0.557874978,0.268328458,0.651968718,0.499472201,0.478232712,0.697960913,0.522833288,0.302706927,0.665109396,0.557874978,0.544132173,0.704531252,0.569555581,0.460115612,0.671679676,0.639638901,0.740423977,0.711101532,0.686361134,0.675762892,1
Prison_Fall_14.mp4,19,0.724385381,0.302333325,0.34009403,0.691729128,0.360388875,0.828784764,0.730916679,0.430055529,0.605452716,0.68519789,0.302333325,0.40692547,0.730916679,0.557777762,0.242949009,0.711322904,0.302333325,0.476237983,0.737447858,0.557777762,0.164628759,0.659072876,0.488111079,0.439859182,0.704791665,0.52294445,0.288988769,0.665604174,0.557777762,0.679678023,0.704791665,0.58100003,0.585770249,0.672135413,0.63905555,0.821122468,0.711322904,0.685499966,0.635101497,1
Prison_Fall_14.mp4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,22,0.704791665,0.364370346,0.031885941,0.687049508,0.38539812,0.69990319,0.71661973,0.469509274,0.728513658,0.681135416,0.311800927,0.308616549,0.728447855,0.585162044,0.300642699,0.710705698,0.332828701,0.232770622,0.734361887,0.585162044,0.423621505,0.627908826,0.511564791,0.441978425,0.651565015,0.553620338,0.455216199,0.663393199,0.585162044,0.43847844,0.704791665,0.585162044,0.402362645,0.669307292,0.648245335,0.623567343,0.692963541,0.690300882,0.831329763,1
Prison_Fall_14.mp4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Prison_Fall_14.mp4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
